0,1,2,3,4,5,6,7,8,9
57.42,57.474,57.515,57.526,57.537,57.548,57.562,57.582,57.604,57.633
57.722,57.899,57.991,58.048,58.104,58.159,58.217,58.28,58.345,58.418
59.45,59.727,59.88,59.999,60.112,60.221,60.328,60.436,60.544,60.649
61.311,61.66,61.81,61.915,62.008,62.097,62.182,62.268,62.353,62.434
62.924,63.228,63.308,63.347,63.378,63.406,63.435,63.468,63.503,63.543
63.866,64.125,64.184,64.206,64.224,64.24,64.264,64.295,64.329,64.378
63.739,64.006,64.123,64.212,64.315,64.417,64.54,64.678,64.818,64.988
64.866,65.165,65.374,65.549,65.711,65.872,66.029,66.186,66.344,66.49
63.705,63.857,63.966,64.034,64.08,64.126,64.169,64.214,64.262,64.305
59.448,59.436,59.457,59.428,59.383,59.344,59.312,59.29,59.273,59.26
55.263,55.148,55.15,55.113,55.07,55.037,55.017,55.011,55.013,55.027
52.789,52.633,52.632,52.608,52.59,52.581,52.589,52.613,52.648,52.709
52.448,52.287,52.281,52.272,52.273,52.281,52.303,52.342,52.393,52.465
53.459,53.32,53.292,53.258,53.233,53.215,53.21,53.22,53.244,53.291
55.862,55.769,55.716,55.65,55.593,55.54,55.502,55.478,55.466,55.476
57.472,57.336,57.212,57.08,56.96,56.844,56.742,56.656,56.58,56.533
57.225,57.008,56.826,56.64,56.468,56.301,56.154,56.026,55.909,55.834
55.98,55.719,55.564,55.411,55.278,55.151,55.054,54.982,54.922,54.915
54.667,54.444,54.378,54.32,54.288,54.265,54.275,54.312,54.36,54.46
54.906,54.776,54.791,54.808,54.836,54.87,54.922,54.989,55.066,55.165
55.551,55.437,55.426,55.406,55.388,55.376,55.375,55.384,55.402,55.437
57.142,57.078,57.069,57.046,57.031,57.02,57.028,57.052,57.084,57.144
60.146,60.129,60.159,60.177,60.199,60.222,60.261,60.312,60.369,60.468
62.721,62.432,62.407,62.417,62.432,62.45,62.494,62.518,62.571,62.648
64.335,64.12,64.059,64.01,63.97,63.938,63.913,63.893,63.878,63.868
64.919,64.819,64.765,64.706,64.652,64.603,64.562,64.53,64.503,64.493
65.278,65.254,65.232,65.198,65.168,65.14,65.12,65.105,65.094,65.094
64.895,64.953,64.95,64.927,64.903,64.88,64.863,64.851,64.842,64.842
64.641,64.737,64.747,64.728,64.708,64.686,64.67,64.659,64.651,64.652
65.958,66.023,66.02,65.994,65.966,65.937,65.912,65.892,65.874,65.864
66.088,66.136,66.142,66.127,66.108,66.088,66.07,66.056,66.043,66.036
64.186,64.29,64.298,64.271,64.238,64.201,64.166,64.136,64.106,64.084
62.996,63.226,63.251,63.225,63.194,63.157,63.127,63.105,63.084,63.079
63.301,63.63,63.737,63.788,63.837,63.878,63.927,63.984,64.041,64.115
65.92,66.144,66.296,66.411,66.522,66.629,66.737,66.847,66.958,67.068
67.619,67.641,67.774,67.883,67.986,68.088,68.186,68.283,68.381,68.468
66.419,66.483,66.598,66.671,66.725,66.776,66.816,66.851,66.886,66.903
63.275,63.531,63.636,63.667,63.676,63.679,63.673,63.667,63.659,63.648
59.845,60.235,60.314,60.301,60.273,60.238,60.201,60.169,60.136,60.11
56.791,57.297,57.396,57.393,57.377,57.356,57.336,57.322,57.307,57.297
54.917,55.354,55.437,55.43,55.415,55.396,55.378,55.365,55.352,55.34
53.188,53.379,53.406,53.369,53.327,53.283,53.242,53.206,53.171,53.144
51.21,51.243,51.278,51.268,51.26,51.253,51.255,51.267,51.281,51.311
48.954,49.063,49.151,49.19,49.231,49.271,49.321,49.383,49.449,49.531
47.32,47.607,47.75,47.825,47.889,47.948,48.007,48.072,48.139,48.21
46.402,46.768,46.925,47.013,47.079,47.138,47.194,47.255,47.32,47.384
45.726,45.998,46.071,46.098,46.11,46.117,46.128,46.148,46.173,46.204
40.122,40.415,40.565,40.691,40.786,40.873,40.974,41.094,41.234,41.385
33.43,33.745,33.724,33.674,33.625,33.575,33.534,33.536,33.551,33.593
29.179,29.623,29.663,29.675,29.684,29.687,29.7,29.742,29.794,29.872
24.151,24.655,24.746,24.804,24.882,24.941,25.031,25.145,25.272,25.427
23.261,23.737,23.781,23.79,23.803,23.81,23.835,23.873,23.917,23.986
23.617,24.18,24.341,24.465,24.597,24.724,24.878,25.05,25.23,25.448
25.015,25.685,25.956,26.186,26.442,26.691,26.96,27.243,27.531,27.838
27.329,27.809,27.969,28.083,28.187,28.287,28.386,28.488,28.593,28.69
30.741,30.931,30.936,30.907,30.871,30.831,30.791,30.749,30.71,30.669
29.914,30.019,30.023,30.014,30.001,29.984,29.973,29.965,29.963,29.967
28.054,28.136,28.076,28.01,27.954,27.895,27.848,27.809,27.774,27.754
28.373,28.434,28.326,28.203,28.09,27.974,27.872,27.779,27.688,27.622
29.701,29.832,29.828,29.816,29.812,29.806,29.818,29.843,29.872,29.932
33.161,33.302,33.396,33.478,33.565,33.653,33.756,33.872,33.991,34.133
37.661,37.737,37.794,37.833,37.873,37.914,37.964,38.021,38.08,38.155
41.346,41.322,41.274,41.208,41.147,41.087,41.035,40.991,40.95,40.932
42.643,42.624,42.559,42.479,42.407,42.335,42.277,42.231,42.189,42.176
42.045,42.106,42.084,42.041,42.005,41.969,41.949,41.944,41.944,41.967
42.631,42.789,42.833,42.838,42.843,42.846,42.858,42.878,42.902,42.939
45.396,45.583,45.614,45.602,45.588,45.571,45.561,45.559,45.558,45.576
47.299,47.519,47.546,47.537,47.534,47.527,47.534,47.554,47.576,47.626
48.06,48.325,48.383,48.403,48.429,48.452,48.488,48.536,48.588,48.662
49.077,49.361,49.424,49.447,49.472,49.494,49.525,49.565,49.608,49.666
50.564,50.849,50.903,50.915,50.927,50.936,50.951,50.973,50.997,51.034
51.701,51.982,52.043,52.069,52.093,52.112,52.139,52.172,52.21,52.262
50.968,51.241,51.312,51.346,51.383,51.416,51.463,51.522,51.586,51.675
51.336,51.671,51.796,51.888,51.988,52.085,52.198,52.325,52.457,52.616
54.269,54.647,54.814,54.952,55.103,55.25,55.413,55.59,55.772,55.974
57.673,58.068,58.247,58.398,58.562,58.724,58.901,59.091,59.284,59.502
60.125,60.56,60.794,61.012,61.245,61.473,61.723,61.988,62.256,62.555
62.178,62.63,62.905,63.168,63.448,63.724,64.021,64.332,64.645,64.985
66.312,66.74,67.016,67.282,67.557,67.827,68.107,68.392,68.678,68.971
68.989,69.355,69.605,69.846,70.086,70.324,70.564,70.808,71.055,71.297
73.5,73.788,73.924,74.045,74.165,74.282,74.405,74.532,74.661,74.792
76.581,76.864,76.918,76.953,76.987,77.019,77.054,77.091,77.131,77.171
77.108,77.395,77.402,77.39,77.379,77.365,77.359,77.358,77.36,77.369
76.643,76.969,76.961,76.933,76.91,76.883,76.868,76.86,76.856,76.862
76.452,76.804,76.78,76.733,76.692,76.646,76.61,76.581,76.556,76.538
76.602,76.938,76.889,76.815,76.746,76.672,76.61,76.555,76.502,76.463
76.377,76.71,76.682,76.631,76.587,76.537,76.501,76.474,76.449,76.44
75.4,75.736,75.743,75.728,75.721,75.709,75.712,75.724,75.739,75.771
75.215,75.573,75.598,75.602,75.617,75.629,75.657,75.696,75.737,75.793
77.451,77.817,77.801,77.757,77.718,77.673,77.633,77.597,77.564,77.527
77.452,77.848,77.796,77.712,77.633,77.546,77.47,77.399,77.33,77.268
76.082,76.562,76.504,76.407,76.316,76.215,76.125,76.041,75.959,75.882
75.202,75.725,75.656,75.544,75.435,75.315,75.207,75.105,75.004,74.918
75.711,76.293,76.266,76.196,76.13,76.053,75.993,75.941,75.891,75.857
77.405,78.013,77.997,77.94,77.89,77.829,77.782,77.742,77.702,77.668
78.482,79.1,79.103,79.065,79.03,78.984,78.947,78.913,78.879,78.85
77.368,77.958,78.024,78.052,78.08,78.099,78.131,78.172,78.214,78.269
74.603,75.16,75.341,75.486,75.627,75.76,75.916,76.086,76.256,76.45
71.213,71.756,71.988,72.182,72.379,72.571,72.782,73.004,73.225,73.448
68.806,69.37,69.603,69.792,69.964,70.128,70.298,70.471,70.647,70.822
67.719,68.227,68.411,68.562,68.718,68.87,69.038,69.217,69.4,69.595
67.99,68.432,68.601,68.741,68.887,69.032,69.191,69.36,69.534,69.71
68.693,69.064,69.162,69.225,69.295,69.363,69.449,69.548,69.653,69.779
69.852,70.244,70.308,70.332,70.362,70.392,70.44,70.501,70.568,70.657
71.062,71.436,71.441,71.406,71.376,71.342,71.321,71.31,71.307,71.33
72.432,72.809,72.795,72.742,72.707,72.668,72.656,72.661,72.671,72.723
75.058,75.567,75.66,75.712,75.773,75.829,75.901,75.981,76.064,76.157
76.53,77.024,77.078,77.091,77.1,77.104,77.11,77.119,77.132,77.139
77.207,77.64,77.631,77.585,77.54,77.489,77.445,77.406,77.372,77.343
78.061,78.452,78.436,78.39,78.348,78.301,78.263,78.233,78.206,78.191
78.257,78.615,78.623,78.604,78.59,78.571,78.563,78.562,78.564,78.575
78.118,78.455,78.482,78.485,78.488,78.486,78.49,78.498,78.509,78.523
77.147,77.447,77.444,77.418,77.394,77.365,77.346,77.335,77.327,77.327
76.756,77.066,77.029,76.966,76.905,76.839,76.781,76.729,76.68,76.638
76.158,76.504,76.508,76.485,76.46,76.429,76.407,76.39,76.377,76.368
74.555,74.851,74.838,74.797,74.76,74.719,74.691,74.671,74.656,74.651
74.363,74.607,74.55,74.468,74.388,74.304,74.228,74.157,74.087,74.027
72.854,73.072,73.079,73.065,73.043,73.016,72.998,72.987,72.981,72.982
69.431,69.533,69.544,69.536,69.513,69.485,69.476,69.481,69.494,69.524
64.763,64.821,64.944,65.059,65.128,65.184,65.246,65.32,65.407,65.505
54.096,54.183,54.585,54.966,55.268,55.553,55.854,56.183,56.539,56.906
42.211,42.203,42.586,42.95,43.273,43.593,43.936,44.305,44.696,45.112
33.181,33.07,33.299,33.527,33.738,33.951,34.19,34.454,34.737,35.056
27.294,27.253,27.436,27.624,27.803,27.984,28.181,28.392,28.615,28.867
20.375,20.47,20.708,20.949,21.172,21.418,21.691,21.988,22.299,22.647
18.46,18.768,18.996,19.227,19.476,19.726,20.002,20.296,20.597,20.94
21.697,22.148,22.402,22.654,22.93,23.203,23.503,23.821,24.143,24.509
27.782,28.162,28.383,28.588,28.803,29.013,29.243,29.486,29.732,30.005
36.149,36.274,36.289,36.282,36.275,36.262,36.253,36.255,36.263,36.28
43.698,43.595,43.442,43.273,43.102,42.928,42.764,42.611,42.462,42.331
47.599,47.429,47.219,46.995,46.772,46.549,46.343,46.15,45.964,45.81
51.809,51.536,51.271,50.999,50.739,50.479,50.233,50.018,49.81,49.641
56.025,55.877,55.787,55.694,55.604,55.517,55.446,55.388,55.337,55.31
59.456,59.387,59.4,59.414,59.434,59.458,59.499,59.554,59.616,59.703
63.179,63.061,63.087,63.112,63.136,63.162,63.2,63.25,63.305,63.378
65.74,65.559,65.527,65.486,65.435,65.388,65.353,65.328,65.31,65.312
66.946,66.803,66.766,66.72,66.667,66.616,66.576,66.545,66.519,66.511
67.955,67.891,67.878,67.854,67.828,67.803,67.792,67.789,67.793,67.818
69.264,69.306,69.336,69.357,69.383,69.41,69.454,69.511,69.571,69.653
71.642,71.718,71.781,71.835,71.89,71.946,72.01,72.082,72.157,72.242
73.113,73.161,73.213,73.262,73.317,73.374,73.439,73.511,73.585,73.671
74.773,74.76,74.767,74.769,74.774,74.783,74.796,74.815,74.835,74.863
77.424,77.398,77.382,77.362,77.346,77.333,77.328,77.33,77.333,77.344
79.29,79.356,79.383,79.403,79.423,79.445,79.471,79.5,79.531,79.564
80.369,80.482,80.502,80.512,80.521,80.531,80.546,80.564,80.585,80.609
80.646,80.753,80.8,80.842,80.884,80.929,80.98,81.036,81.096,81.16
80.714,80.675,80.691,80.707,80.721,80.741,80.766,80.796,80.83,80.869
81.171,81.029,81.019,81.008,81.001,81.0,81.006,81.018,81.033,81.059
81.88,81.676,81.67,81.67,81.673,81.685,81.701,81.722,81.748,81.778
81.892,81.617,81.602,81.599,81.595,81.602,81.613,81.63,81.653,81.68
82.112,81.781,81.739,81.698,81.657,81.627,81.601,81.583,81.572,81.57
83.31,82.972,82.952,82.918,82.881,82.855,82.825,82.797,82.777,82.76
83.576,83.249,83.244,83.227,83.209,83.204,83.195,83.187,83.184,83.182
82.925,82.584,82.573,82.565,82.559,82.57,82.582,82.597,82.616,82.636
78.825,78.571,78.642,78.726,78.809,78.907,79.01,79.121,79.242,79.37
75.229,74.947,75.102,75.286,75.465,75.656,75.844,76.037,76.242,76.456
71.334,71.052,71.335,71.652,71.967,72.307,72.643,72.979,73.325,73.669
64.119,64.106,64.661,65.244,65.797,66.373,66.938,67.5,68.074,68.631
49.947,50.395,51.036,51.637,52.257,52.898,53.571,54.271,54.981,55.717
38.875,39.154,39.465,39.566,39.707,39.879,40.068,40.27,40.483,40.72
34.009,34.225,34.33,34.287,34.316,34.376,34.439,34.5,34.553,34.617
31.575,31.781,31.785,31.729,31.719,31.723,31.743,31.775,31.81,31.855
30.697,30.956,30.992,30.988,31.0,31.017,31.04,31.071,31.105,31.143
30.406,30.736,30.873,31.009,31.151,31.295,31.442,31.591,31.742,31.886
32.472,32.752,32.875,32.989,33.12,33.254,33.4,33.552,33.71,33.88
35.85,36.135,36.264,36.4,36.567,36.736,36.92,37.104,37.302,37.518
39.816,39.992,40.065,40.144,40.253,40.366,40.491,40.626,40.766,40.92
43.972,43.892,43.804,43.714,43.652,43.59,43.532,43.479,43.432,43.397
46.487,46.276,46.065,45.868,45.701,45.531,45.368,45.209,45.05,44.905
49.61,49.33,49.058,48.807,48.594,48.38,48.185,48.0,47.814,47.653
51.388,51.138,50.898,50.682,50.516,50.35,50.207,50.076,49.944,49.836
51.825,51.82,51.756,51.706,51.689,51.673,51.654,51.627,51.59,51.542
54.684,55.093,55.248,55.375,55.514,55.65,55.759,55.841,55.901,55.889
52.074,52.672,53.014,53.359,53.71,54.058,54.371,54.647,54.892,55.027
50.882,51.096,51.275,51.514,51.745,51.972,52.167,52.323,52.447,52.52
57.289,57.029,56.985,57.093,57.233,57.371,57.493,57.588,57.654,57.669
60.849,60.784,61.055,61.499,61.956,62.409,62.812,63.167,63.497,63.705
69.464,68.907,68.694,68.657,68.631,68.606,68.545,68.445,68.326,68.133
72.008,71.43,71.184,71.09,70.998,70.906,70.79,70.646,70.486,70.283
71.029,70.61,70.428,70.385,70.365,70.343,70.318,70.279,70.23,70.171
72.797,72.483,72.356,72.353,72.379,72.404,72.426,72.436,72.437,72.428
75.825,75.603,75.593,75.697,75.839,75.984,76.143,76.301,76.447,76.619
79.731,79.62,79.717,79.918,80.178,80.438,80.73,81.032,81.319,81.646
87.21,87.201,87.317,87.498,87.714,87.929,88.146,88.357,88.557,88.74
90.681,90.686,90.757,90.862,90.977,91.093,91.202,91.302,91.396,91.469
90.885,90.973,91.062,91.185,91.309,91.432,91.551,91.664,91.772,91.865
90.082,90.075,90.077,90.096,90.123,90.15,90.186,90.228,90.271,90.341
91.789,91.988,92.163,92.349,92.541,92.73,92.899,93.075,93.248,93.389
94.833,95.249,95.593,95.942,96.306,96.658,97.008,97.353,97.682,97.982
96.914,97.528,97.958,98.434,99.036,99.609,100.303,101.056,101.772,102.601
100.01,101.287,102.304,103.341,104.463,105.561,106.7,107.855,108.99,110.114
105.333,106.827,108.002,109.136,110.176,111.219,112.196,113.127,114.06,114.896
103.765,105.018,105.884,106.714,107.478,108.243,108.955,109.63,110.306,110.911
102.1,103.355,104.228,105.088,105.942,106.797,107.641,108.474,109.308,110.116
99.117,100.129,100.822,101.493,102.155,102.811,103.451,104.078,104.701,105.288
96.642,97.47,98.024,98.568,99.135,99.701,100.264,100.825,101.384,101.914
94.866,95.56,96.012,96.452,96.917,97.381,97.86,98.351,98.841,99.34
93.651,94.181,94.483,94.764,95.063,95.36,95.672,95.994,96.318,96.659
93.048,93.455,93.677,93.879,94.089,94.296,94.513,94.736,94.958,95.196
91.725,92.031,92.236,92.431,92.634,92.834,93.039,93.248,93.454,93.671
88.077,88.257,88.432,88.617,88.819,89.022,89.232,89.447,89.658,89.875
79.556,79.592,79.705,79.869,80.083,80.312,80.568,80.84,81.113,81.403
65.037,64.605,64.347,64.131,63.996,63.888,63.828,63.793,63.768,63.747
55.866,55.497,55.286,55.125,55.03,54.951,54.908,54.883,54.855,54.867
47.909,47.567,47.375,47.268,47.226,47.201,47.205,47.219,47.229,47.26
42.908,42.685,42.581,42.528,42.508,42.5,42.513,42.535,42.553,42.591
32.395,32.548,32.729,32.904,33.095,33.294,33.509,33.739,33.967,34.212
23.026,23.007,22.954,22.9,22.855,22.808,22.776,22.756,22.733,22.734
20.448,20.328,20.184,20.033,19.882,19.729,19.579,19.432,19.261,19.12
19.59,19.435,19.227,19.007,18.783,18.565,18.344,18.101,17.881,17.665
20.273,20.168,19.919,19.631,19.343,19.054,18.764,18.476,18.184,17.893
22.52,22.451,22.228,21.964,21.741,21.471,21.2,20.927,20.649,20.369
24.983,25.004,24.845,24.664,24.488,24.308,24.129,23.95,23.799,23.611
27.556,27.598,27.441,27.28,27.125,26.965,26.806,26.647,26.484,26.32
29.77,29.803,29.645,29.486,29.333,29.172,29.015,28.859,28.699,28.531
33.091,33.236,33.214,33.198,33.197,33.189,33.202,33.223,33.202,33.258
41.162,41.38,41.443,41.508,41.573,41.625,41.602,41.639,41.672,41.673
44.472,44.48,44.402,44.311,44.209,44.122,44.003,43.878,43.75,43.623
45.354,45.256,45.131,44.999,44.868,44.729,44.59,44.449,44.303,44.158
45.495,45.488,45.38,45.252,45.125,44.993,44.86,44.727,44.587,44.444
43.772,43.726,43.591,43.429,43.263,43.092,42.916,42.736,42.551,42.373
41.794,41.676,41.531,41.37,41.215,41.055,40.893,40.746,40.596,40.472
42.712,42.715,42.795,42.89,43.017,43.147,43.321,43.525,43.732,44.027
49.332,49.702,50.231,50.801,51.43,52.059,52.716,53.388,54.055,54.72
59.945,60.164,60.54,60.911,61.251,61.59,61.905,62.192,62.476,62.724
62.719,62.808,62.939,63.069,63.212,63.356,63.508,63.661,63.819,63.986
63.529,63.667,63.828,63.982,64.145,64.309,64.474,64.641,64.806,64.971
64.174,64.385,64.513,64.614,64.717,64.819,64.926,65.036,65.144,65.258
66.682,66.961,67.084,67.175,67.273,67.369,67.471,67.578,67.682,67.788
68.611,68.943,69.082,69.181,69.282,69.38,69.479,69.579,69.677,69.767
69.099,69.46,69.586,69.664,69.746,69.824,69.901,69.979,70.054,70.122
67.25,67.585,67.707,67.781,67.868,67.951,68.046,68.149,68.249,68.364
66.539,66.892,67.073,67.213,67.37,67.526,67.7,67.89,68.075,68.289
68.038,68.421,68.679,68.904,69.146,69.389,69.647,69.916,70.182,70.466
69.977,70.348,70.645,70.908,71.175,71.441,71.711,71.983,72.252,72.523
71.478,71.805,72.075,72.311,72.549,72.787,73.025,73.265,73.502,73.734
72.248,72.462,72.647,72.802,72.958,73.111,73.256,73.396,73.531,73.648
72.066,72.239,72.351,72.432,72.508,72.581,72.648,72.71,72.768,72.813
71.364,71.465,71.531,71.569,71.61,71.651,71.692,71.733,71.772,71.809
71.585,71.581,71.629,71.657,71.69,71.725,71.765,71.807,71.847,71.892
71.303,71.3,71.347,71.374,71.408,71.445,71.486,71.531,71.575,71.621
70.348,70.402,70.474,70.518,70.568,70.62,70.676,70.736,70.795,70.856
69.483,69.594,69.668,69.71,69.756,69.802,69.853,69.91,69.966,70.028
68.418,68.582,68.661,68.704,68.753,68.8,68.852,68.911,68.97,69.036
67.595,67.797,67.885,67.937,67.991,68.043,68.102,68.166,68.231,68.307
67.843,68.006,68.088,68.139,68.198,68.255,68.323,68.399,68.476,68.573
69.154,69.253,69.354,69.436,69.531,69.625,69.731,69.847,69.963,70.098
70.386,70.47,70.632,70.781,70.94,71.099,71.267,71.442,71.616,71.804
72.879,72.807,72.956,73.105,73.266,73.431,73.603,73.781,73.959,74.153
74.727,74.448,74.608,74.788,74.986,75.192,75.411,75.64,75.868,76.129
77.116,76.886,77.124,77.387,77.673,77.966,78.27,78.582,78.892,79.22
80.253,79.403,79.509,79.66,79.806,79.966,80.106,80.236,80.365,80.475
80.814,79.302,79.224,79.25,79.297,79.367,79.437,79.51,79.585,79.673
82.683,80.552,80.465,80.525,80.608,80.72,80.826,80.929,81.031,81.125
84.085,82.285,82.167,82.161,82.162,82.194,82.214,82.224,82.24,82.256
83.515,82.912,82.894,82.921,82.979,83.04,83.12,83.217,83.305,83.407
84.85,84.607,84.555,84.503,84.426,84.357,84.267,84.166,84.062,83.94
82.609,82.3,82.094,81.881,81.644,81.421,81.161,80.886,80.62,80.314
80.876,80.918,80.743,80.545,80.326,80.109,79.892,79.676,79.466,79.264
74.815,75.338,75.396,75.386,75.478,75.595,75.669,75.712,75.805,75.948
66.944,67.609,67.806,68.106,68.523,69.045,69.548,70.07,70.542,71.106
61.292,62.513,63.433,64.396,65.44,66.493,67.538,68.573,69.615,70.582
57.988,59.432,60.38,61.343,62.371,63.433,64.509,65.596,66.698,67.746
54.378,55.62,56.293,56.986,57.807,58.674,59.596,60.565,61.58,62.613
56.116,57.292,57.709,58.081,58.543,59.008,59.548,60.148,60.764,61.479
60.473,61.523,61.83,62.06,62.332,62.593,62.895,63.233,63.573,63.978
64.347,65.11,65.317,65.455,65.611,65.756,65.923,66.108,66.295,66.52
66.631,67.191,67.382,67.519,67.668,67.811,67.968,68.138,68.309,68.507
69.488,69.797,69.982,70.132,70.29,70.446,70.612,70.788,70.963,71.163
