0,1,2,3,4,5,6,7,8,9
9.0208,9.0415,9.0502,9.0576,9.0642,9.0705,9.076,9.0811,9.086,9.0893
9.0769,9.0942,9.0951,9.0947,9.0946,9.0942,9.0935,9.0925,9.0912,9.0896
9.391,9.4102,9.4063,9.4012,9.3974,9.3934,9.3889,9.3839,9.3783,9.3722
9.8604,9.8843,9.873,9.8602,9.8509,9.8421,9.8335,9.8242,9.8136,9.8025
10.6826,10.71,10.6939,10.6772,10.665,10.6532,10.6403,10.6254,10.6082,10.5899
11.3777,11.4063,11.399,11.3922,11.387,11.3814,11.3745,11.3661,11.3565,11.345
11.7606,11.7777,11.7767,11.7748,11.7731,11.7709,11.7671,11.7619,11.7556,11.7469
11.9184,11.9203,11.921,11.9217,11.922,11.922,11.9208,11.9184,11.9153,11.9099
12.0072,12.0029,12.0005,11.9986,11.9982,11.9956,11.9915,11.9861,11.98,11.9716
11.9241,11.9109,11.9073,11.9044,11.9005,11.8965,11.891,11.8845,11.8775,11.8683
11.6563,11.6399,11.6375,11.6361,11.6337,11.6313,11.6275,11.6229,11.6179,11.6108
11.3706,11.3604,11.3592,11.3589,11.358,11.357,11.3549,11.3519,11.3486,11.3436
10.9922,10.9863,10.9893,10.9938,10.9973,11.0007,11.0039,11.0062,11.0078,11.009
10.6323,10.6316,10.6385,10.6464,10.654,10.6615,10.6691,10.6758,10.6824,10.6883
10.4757,10.4821,10.4908,10.5001,10.5093,10.5184,10.527,10.5351,10.543,10.5497
10.3058,10.3188,10.3314,10.3441,10.3561,10.3682,10.3809,10.3909,10.4005,10.4082
10.0579,10.0631,10.0658,10.0685,10.0708,10.0731,10.0747,10.0758,10.0767,10.0768
9.871,9.8725,9.8696,9.8664,9.863,9.8594,9.8551,9.8504,9.8455,9.8395
9.6675,9.6685,9.665,9.6616,9.658,9.6544,9.6502,9.6456,9.6407,9.635
9.5311,9.5401,9.5399,9.5398,9.5396,9.5393,9.5383,9.5368,9.5351,9.532
9.4184,9.431,9.4313,9.4312,9.4311,9.4307,9.4299,9.4287,9.4272,9.4233
9.3607,9.3735,9.3735,9.373,9.3724,9.3715,9.3703,9.3694,9.3678,9.3656
9.3641,9.379,9.3786,9.3775,9.3763,9.3747,9.373,9.3705,9.3684,9.3656
9.2853,9.2997,9.2977,9.2947,9.2916,9.2882,9.2846,9.2808,9.2769,9.2724
9.261,9.273,9.2699,9.2656,9.2611,9.2562,9.251,9.2457,9.2403,9.2343
